State,Suburb,Postcode,Status,Service Type,Id,New
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYAA-FPOZO,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYAA-FPOZR,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYAA-FPPIO,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-17VGPA,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-187S0L,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-19Y341,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-1DL0OE,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-1KIWT4,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-1S5GNZ,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-1URT7N,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-1URTXN,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-EBUSX,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-EC1IH,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-NLQMZ,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-OBOP0,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-SWG96,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-YGR8M,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYCA-ZOGMC,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYAA-FPPT9,
VIC,Alfredton,3350,Service Available,Greenfields Fibre,AYAA-GMF0G,
VIC,Alfredton,3350,Build Preparation,Greenfields Fibre,AYCA-1URTQX,
VIC,Allansford,3277,Service Available,Wireless,3WBO-51-08-WRBR,
VIC,Allansford,3277,Service Available,Wireless,3TER-51-05-ALLF,
VIC,Allansford,3277,Build Commenced,Other,3WBO-05,
VIC,Allendale,3364,Service Available,Wireless,3BRA-51-34-SMEA,
VIC,Allendale,3364,Service Available,Wireless,3BRA-51-04-CRCS,
VIC,Allendale,3364,Service Available,Wireless,3BRA-51-05-CRWS,
VIC,Alphington,3078,Build Preparation,Greenfields Fibre,AYCA-2TAWKN,
VIC,Altona,3018,Service Available,Greenfields Fibre,AYCA-G1N02,
VIC,Anglesea,3230,Service Available,Other,3ASE-01,
VIC,Anglesea,3230,Build Preparation,Greenfields Fibre,AYCA-3IV2U7,
VIC,Anglesea,3230,Build Preparation,Greenfields Fibre,AYCA-34U9WV,
VIC,Apollo Bay,3233,Build Commenced,Other,3ABA-20,
VIC,Apsley,3319,Service Available,Wireless,5NAR-51-01-APSL,
VIC,Ararat,3377,Service Available,Wireless,3STE-51-09-ONET,
VIC,Arcadia,3631,Service Available,Wireless,3EUR-51-08-TOOL,
VIC,Arcadia,3631,Service Available,Wireless,3SHP-51-06-MORR,
VIC,Ardmona,3629,Service Available,Wireless,3EUR-51-05-ARDM,
VIC,Arthurs Seat,3936,Build Commenced,Other,3DRO-21,
VIC,Arthurs Seat,3936,Build Commenced,Wireless,3DRO-51-01-ARTH,
VIC,Ascot,3364,Service Available,Wireless,3BRA-51-17-MHWH,
VIC,Ascot,3364,Service Available,Wireless,3BRA-51-30-LEAR,
VIC,Ascot,3364,Service Available,Wireless,3BRA-51-04-CRCS,
VIC,Ascot,3551,Service Available,Greenfields Fibre,AYCA-HDM82,
VIC,Ascot,3551,Service Available,Greenfields Fibre,AYCA-HDUGJ,
VIC,Ascot,3551,Service Available,Greenfields Fibre,AYCA-FEHU9,
VIC,Ascot,3551,Service Available,Greenfields Fibre,AYAA-H6S9D,
VIC,Ascot Vale,3032,Service Available,Greenfields Fibre,AYCA-196087,
VIC,Ascot Vale,3032,Service Available,Greenfields Fibre,AYCA-19AACG,
VIC,Ascot Vale,3032,Service Available,Greenfields Fibre,AYCA-OFDZ4,
VIC,Ascot Vale,3032,Service Available,Greenfields Fibre,AYCA-1699K3,
VIC,Ascot Vale,3032,Service Available,Greenfields Fibre,AYCA-1TYL6L,
VIC,Ascot Vale,3032,Service Available,Greenfields Fibre,AYCA-196EJ3,
VIC,Ascot Vale,3032,Build Commenced,Greenfields Fibre,AYCA-2M9XT9,
VIC,Ashburton,3147,Build Commenced,Other,3GLI-67,
VIC,Ashburton,3147,Build Commenced,Other,3GLI-63,
VIC,Ashwood,3147,Build Preparation,Greenfields Fibre,AYCA-20A0L0,
VIC,Ashwood,3147,Build Commenced,Other,3GLI-63,
VIC,Athlone,3818,Service Available,Wireless,3GAR-51-10-HEAH,
VIC,Avalon,3212,Build Commenced,Other,3LAR-21,
VIC,Avenel,3664,Service Available,Wireless,3NAG-51-01-AVEN,
VIC,Avondale Heights,3034,Build Commenced,Other,3NES-64,
VIC,Avondale Heights,3034,Build Commenced,Other,3NES-63,
VIC,Axe Creek,3551,Service Available,Wireless,3BEN-51-18-AXNT,
VIC,Axe Creek,3551,Service Available,Wireless,3BEN-51-04-EMUC,
VIC,Axedale,3551,Service Available,Wireless,3BEN-51-22-AXED,
VIC,Bacchus Marsh,3340,Service Available,Brownfields Fibre,3BAC-01,
VIC,Bacchus Marsh,3340,Service Available,Brownfields Fibre,3BAC-02,
VIC,Bacchus Marsh,3340,Service Available,Greenfields Fibre,AYCA-1WWK84,
VIC,Bacchus Marsh,3340,Service Available,Greenfields Fibre,AYCA-XU7VC,
VIC,Bacchus Marsh,3340,Service Available,Greenfields Fibre,AYCA-VQ7SV,
VIC,Bacchus Marsh,3340,Service Available,Greenfields Fibre,AYAA-I0QSB,
VIC,Bacchus Marsh,3340,Build Preparation,Greenfields Fibre,AYCA-30FO69,
VIC,Bacchus Marsh,3340,Build Preparation,Greenfields Fibre,AYCA-2SHSUU,
VIC,Bacchus Marsh,3340,Build Preparation,Greenfields Fibre,AYCA-31U5T9,
VIC,Bacchus Marsh,3340,Build Preparation,Greenfields Fibre,AYCA-R6SK6,
VIC,Bacchus Marsh,3340,Build Preparation,Greenfields Fibre,AYCA-1ODFMA,
VIC,Baddaginnie,3670,Service Available,Wireless,3BNL-51-02-BENL,
VIC,Baddaginnie,3670,Service Available,Wireless,3BNL-51-01-BADD,
VIC,Badger Creek,3777,Build Commenced,Other,3HVI-21,
VIC,Bagshot,3551,Service Available,Wireless,3BEN-51-25-HUNT,
VIC,Bailieston,3608,Service Available,Wireless,3NAG-51-02-NAGB,
VIC,Bairnsdale,3875,Service Available,Greenfields Fibre,AYAA-F26L4,
VIC,Bairnsdale,3875,Service Available,Greenfields Fibre,AYCA-15VQFP,
VIC,Bairnsdale,3875,Service Available,Wireless,3BAI-51-01-BAIR,
VIC,Bairnsdale,3875,Service Available,Wireless,3BAI-51-02-BAIN,
VIC,Bakery Hill,3350,Service Available,Brownfields Fibre,3BRA-07,
VIC,Bakery Hill,3350,Service Available,Brownfields Fibre,3BRA-06,
VIC,Ballan,3342,Service Available,Other,3BLL-01,
VIC,Ballan,3342,Build Preparation,Greenfields Fibre,AYCA-2Z4A57,
VIC,Ballan,3342,Build Commenced,Wireless,3BAC-51-06-MYRN,
VIC,Ballarat Central,3350,Service Available,Brownfields Fibre,3BRA-01,
VIC,Ballarat Central,3350,Service Available,Brownfields Fibre,3BRA-02,
VIC,Ballarat Central,3350,Service Available,Greenfields Fibre,AYCA-1G3QJG,
VIC,Ballarat Central,3350,Service Available,Greenfields Fibre,AYCA-1RC97Y,
VIC,Ballarat Central,3350,Build Commenced,Greenfields Fibre,AYCA-1SDHAP,
VIC,Ballarat East,3350,Service Available,Brownfields Fibre,3BRA-08,
VIC,Ballarat East,3350,Service Available,Brownfields Fibre,3BRA-06,
VIC,Ballarat East,3350,Service Available,Greenfields Fibre,AYCA-YMECB,
VIC,Ballarat East,3350,Service Available,Greenfields Fibre,AYCA-248JPY,
VIC,Ballarat East,3350,Service Available,Greenfields Fibre,AYCA-2J1A5G,
VIC,Ballarat East,3350,Build Preparation,Greenfields Fibre,AYCA-33FAFE,
VIC,Ballarat North,3350,Service Available,Brownfields Fibre,3BRA-04,
VIC,Ballarat North,3350,Service Available,Brownfields Fibre,3BRA-03,
VIC,Ballarat North,3350,Service Available,Greenfields Fibre,AYCA-1SH95U,
VIC,Ballarat North,3350,Service Available,Greenfields Fibre,AYCA-303ZGD,
VIC,Ballendella,3561,Service Available,Wireless,3RCS-51-03-NANN,
VIC,Ballendella,3561,Service Available,Wireless,3RCS-51-04-ROCH,
VIC,Ballendella,3561,Service Available,Wireless,3RCS-51-01-BALL,
VIC,Balmoral,3407,Service Available,Wireless,3HMO-51-01-BALM,
VIC,Balnarring,3926,Build Commenced,Other,3SHO-21,
VIC,Balnarring Beach,3926,Build Commenced,Other,3SHO-21,
VIC,Balwyn,3103,Build Commenced,Greenfields Fibre,AYCA-175LGI,
VIC,Balwyn,3103,Build Commenced,Other,3CAN-60,
VIC,Bamawm,3561,Service Available,Wireless,3RCS-51-01-BALL,
VIC,Bamawm Extension,3561,Service Available,Wireless,3ECH-51-01-BAMA,
VIC,Bamawm Extension,3561,Service Available,Wireless,3ECH-51-05-WHAR,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-GRFK0,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-2E88GP,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-JLPW7,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-L6RRA,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-L6RW4,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-Z2NWV,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYCA-1JBB26,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYAA-GBG75,
VIC,Bandiana,3694,Service Available,Greenfields Fibre,AYAA-GKSUU,
VIC,Bandiana,3694,Build Commenced,Greenfields Fibre,AYCA-3B64YE,
VIC,Bandiana,3694,Build Commenced,Other,3WDG-02,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-EQMBR,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-FD0R0,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-KATBU,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-KAV0R,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-NX69J,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-RXKJD,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-VCHXG,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYAA-IASM3,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-17DACI,
VIC,Bannockburn,3331,Service Available,Greenfields Fibre,AYCA-EQM6T,
VIC,Bannockburn,3331,Service Available,Other,3BBR-01,
VIC,Bannockburn,3331,Build Commenced,Greenfields Fibre,AYCA-2GNCYD,
VIC,Baranduda,3691,Service Available,Greenfields Fibre,AYCA-1XR4N1,
VIC,Baranduda,3691,Service Available,Greenfields Fibre,AYCA-NC7MJ,
VIC,Baranduda,3691,Service Available,Wireless,3WDG-51-01-BARD,
VIC,Baranduda,3691,Build Commenced,Other,3WDG-02,
VIC,Baringhup,3463,Service Available,Wireless,3BEN-51-10-LAAN,
VIC,Baringhup,3463,Service Available,Wireless,3BEN-51-19-BARH,
VIC,Barjarg,3723,Service Available,Wireless,3MFL-51-09-THEP,
VIC,Barkers Creek,3451,Service Available,Wireless,3CAS-51-05-HASC,
VIC,Barmah,3639,Service Available,Wireless,3NAT-51-01-BARZ,
VIC,Barnawartha,3688,Service Available,Wireless,2HOW-51-01-HOWL,
VIC,Barnawartha,3688,Service Available,Wireless,2HOW-51-02-BNWN,
VIC,Barnawartha North,3691,Service Available,Greenfields Fibre,AYCA-2BE2VV,
VIC,Barnawartha North,3691,Service Available,Greenfields Fibre,AYCA-KIFTH,
VIC,Barnawartha North,3691,Service Available,Other,3WDG-07,new
VIC,Barnawartha North,3691,Service Available,Wireless,2HOW-51-02-BNWN,
VIC,Barnawartha North,3691,Build Commenced,Greenfields Fibre,AYCA-2N6R8R,
VIC,Barnawartha North,3691,Build Commenced,Greenfields Fibre,AYCA-338U6O,
VIC,Barongarook,3249,Service Available,Wireless,3COL-51-02-BARO,
VIC,Barongarook West,3249,Service Available,Wireless,3COL-51-02-BARO,
VIC,Barongarook West,3249,Service Available,Wireless,3COL-51-05-COLA,
VIC,Barwon Heads,3227,Service Available,Other,3OCG-02,
VIC,Bass,3991,Service Available,Wireless,3LGL-51-09-BASS,
VIC,Bass,3991,Build Commenced,Wireless,3LGL-51-09-BASS,
VIC,Bayles,3981,Build Commenced,Wireless,3LGL-51-01-BAYL,
VIC,Beaconsfield,3807,Service Available,Other,3BWK-08,
VIC,Bealiba,3475,Service Available,Wireless,3STA-51-08-BEAL,
VIC,Bearii,3641,Service Available,Wireless,3NMK-51-10-BEAR,
VIC,Beaumaris,3193,Build Commenced,Other,3CTA-67,
VIC,Beeac,3251,Service Available,Wireless,3COL-51-03-BEEA,
VIC,Beech Forest,3237,Service Available,Wireless,3COL-51-04-BEEH,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-EAXKI,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-EPOOX,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-EQ0D5,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-EQ0H1,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-EQ0IN,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-JRCHP,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-NV3EE,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-VM3KU,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-1UBELD,
VIC,Bell Park,3215,Service Available,Greenfields Fibre,AYCA-20RPIG,
VIC,Bell Park,3215,Build Preparation,Greenfields Fibre,AYCA-2BLJ9S,
VIC,Bellbrae,3228,Build Commenced,Other,3TOR-01,
VIC,Bellbridge,3691,Service Available,Wireless,3WDG-51-04-BELB,
VIC,Bells Beach,3228,Service Available,Other,3TOR-02,
VIC,Bena,3951,Service Available,Wireless,3IVC-51-07-KONW,
VIC,Bena,3951,Build Commenced,Wireless,3LEO-51-14-OUTT,
VIC,Bena,3951,Build Commenced,Wireless,3LEO-51-01-BENN,
VIC,Benalla,3672,Service Available,Wireless,3BNL-51-02-BENL,
VIC,Benalla,3672,Service Available,Wireless,3BNL-51-03-BEST,
VIC,Benambra,3900,Build Commenced,Wireless,3ORB-51-17-BENA,
VIC,Bendigo,3550,Build Commenced,Other,3BEN-25,
VIC,Bendigo,3550,Build Commenced,Other,3BEN-23,
VIC,Bendigo,3550,Build Commenced,Other,3BEN-22,
VIC,Bendigo,3550,Build Commenced,Other,3BEN-20,
VIC,Bendoc,3888,Service Available,Wireless,2BOM-51-03-MTDE,
VIC,Berringa,3351,Service Available,Wireless,3BRA-51-06-DERE,
VIC,Berringa,3351,Service Available,Wireless,3BRA-51-26-CAPC,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-1IFJK7,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-ZST3C,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYAA-HG8VX,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYAA-I97XM,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-11PPMA,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-1IFFBX,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-1LW3ZD,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-1TQHUC,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-2FWQRP,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-K7HM0,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-K7QQA,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-K7QVL,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-XV2E9,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-YNAAE,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-12FNGL,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-19QYGJ,
VIC,Berwick,3806,Service Available,Greenfields Fibre,AYCA-1DPDPT,
VIC,Berwick,3806,Build Preparation,Greenfields Fibre,AYCA-2Y8PT6,
VIC,Berwick,3806,Build Preparation,Greenfields Fibre,AYCA-38YR35,
VIC,Berwick,3806,Build Commenced,Greenfields Fibre,AYCA-2BS35C,
VIC,Berwick,3806,Build Commenced,Other,3BEW-22,
VIC,Berwick,3806,Build Commenced,Other,3NAW-20,
VIC,Berwick,3806,Build Commenced,Other,3BEW-03,
VIC,Bessiebelle,3304,Service Available,Wireless,3HMO-51-07-HICK,
VIC,Bessiebelle,3304,Service Available,Wireless,3WBO-51-12-YAMB,
VIC,Bet Bet,3472,Service Available,Wireless,3BEN-51-20-BETB,
VIC,Bete Bolong,3888,Service Available,Wireless,3ORB-51-07-ORBO,
VIC,Beulah,3395,Service Available,Wireless,3WKB-51-04-HOPE,
VIC,Beulah,3395,Service Available,Wireless,3WKB-51-01-BEUL,
VIC,Big Hill,3555,Service Available,Greenfields Fibre,AYCA-1Q54ZL,
VIC,Big Hill,3555,Service Available,Greenfields Fibre,AYCA-RGQBE,
VIC,Big Hill,3555,Service Available,Greenfields Fibre,AYCA-17RFJB,
VIC,Big Hill,3555,Service Available,Greenfields Fibre,AYCA-JQCVA,
VIC,Big Hill,3555,Service Available,Greenfields Fibre,AYCA-1Q54NP,
VIC,Big Hill,3555,Build Commenced,Other,3BEN-09,
VIC,Birchip,3483,Service Available,Wireless,3DON-51-01-BCHC,
VIC,Birdwoodton,3505,Service Available,Wireless,3REF-51-07-MERE,
VIC,Birdwoodton,3505,Service Available,Wireless,3REF-51-09-MILD,
VIC,Birregurra,3242,Build Commenced,Wireless,3COL-51-13-BIRG,
VIC,Bittern,3918,Build Commenced,Other,3SOM-21,
VIC,Black Hill,3350,Service Available,Brownfields Fibre,3BRA-03,
VIC,Black Hill,3350,Service Available,Brownfields Fibre,3BRA-05,
VIC,Black Hill,3350,Service Available,Greenfields Fibre,AYCA-2J16SB,
VIC,Black Rock,3193,Build Commenced,Other,3HGT-73,
VIC,Blackburn,3130,Build Commenced,Brownfields Fibre,3BOX-63,
VIC,Blackburn South,3130,Build Commenced,Greenfields Fibre,AYCA-3FP771,
VIC,Blackburn South,3130,Build Commenced,Greenfields Fibre,AYCA-1YV4V5,
VIC,Blairgowrie,3942,Build Commenced,Other,3BLA-20,
VIC,Blairgowrie,3942,Build Commenced,Other,3BLA-21,
VIC,Blampied,3364,Service Available,Wireless,3BRA-51-34-SMEA,
VIC,Blampied,3364,Service Available,Wireless,3BRA-51-19-NEWL,
VIC,Blind Bight,3980,Build Commenced,Other,3TDI-01,
VIC,Boisdale,3860,Service Available,Wireless,3SAL-51-01-BOIS,
VIC,Bolwarra,3305,Service Available,Wireless,3PRL-51-03-PTNT,
VIC,Bolwarra,3305,Service Available,Wireless,3PRL-51-01-HEAM,
VIC,Bolwarra,3305,Service Available,Wireless,3PRL-51-02-MOUY,
VIC,Bolwarra,3305,Build Commenced,Other,3PRL-20,
VIC,Bonegilla,3691,Service Available,Wireless,3WDG-51-04-BELB,
VIC,Bonegilla,3691,Service Available,Wireless,3WDG-51-07-EBDE,
VIC,Bonegilla,3691,Service Available,Wireless,3WDG-51-01-BARD,
VIC,Bonnie Doon,3720,Service Available,Wireless,3MFL-51-01-BONN,
VIC,Bonshaw,3352,Service Available,Greenfields Fibre,AYCA-1VS6PC,
VIC,Bonshaw,3352,Service Available,Greenfields Fibre,AYCA-224XNR,
VIC,Bonshaw,3352,Service Available,Wireless,3BRA-51-21-SEBS,
VIC,Bookaar,3260,Service Available,Wireless,3CMP-51-01-CAMR,
VIC,Boolarra,3870,Service Available,Wireless,3CHH-51-01-BOOA,
VIC,Boolarra South,3870,Service Available,Wireless,3CHH-51-01-BOOA,
VIC,Boorcan,3265,Service Available,Wireless,3TER-51-04-TERA,
VIC,Boorcan,3265,Service Available,Wireless,3CMP-51-01-CAMR,
VIC,Boorcan,3265,Service Available,Wireless,3TER-51-02-NOOR,
VIC,Boorhaman,3678,Service Available,Wireless,3CHT-51-03-PEEC,
VIC,Boorhaman,3678,Service Available,Wireless,3WAN-51-15-WGNG,
VIC,Boort,3537,Service Available,Wireless,3SOP-51-01-BOOR,
VIC,Bostocks Creek,3266,Service Available,Wireless,3COB-51-01-COBD,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-DLVJU,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-DLVK6,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-EV5A6,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-EV5B8,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-GGQ33,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYAA-I1JB3,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYAA-I1JEF,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYAA-IAZO1,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-140CDP,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-140CHY,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYAA-IB76I,
VIC,Botanic Ridge,3977,Service Available,Greenfields Fibre,AYCA-140C54,
VIC,Botanic Ridge,3977,Build Commenced,Greenfields Fibre,AYCA-1QSBC0,
VIC,Bowenvale,3465,Service Available,Wireless,3BEN-51-20-BETB,
VIC,Box Hill,3128,Service Available,Greenfields Fibre,AYCA-1P96GR,
VIC,Box Hill,3128,Service Available,Greenfields Fibre,AYCA-X6KZ8,
VIC,Box Hill,3128,Service Available,Greenfields Fibre,AYCA-18MO4W,
VIC,Box Hill,3128,Build Preparation,Greenfields Fibre,AYCA-24GWTY,
VIC,Box Hill,3128,Build Preparation,Greenfields Fibre,AYCA-3DO2P3,
VIC,Box Hill,3128,Build Commenced,Brownfields Fibre,3BOX-60,
VIC,Box Hill,3128,Build Commenced,Greenfields Fibre,AYCA-1SUDZD,
VIC,Box Hill South,3128,Build Commenced,Greenfields Fibre,AYCA-1T277K,
VIC,Branxholme,3302,Service Available,Wireless,3HMO-51-02-BRAN,
VIC,Breamlea,3227,Service Available,Greenfields Fibre,AYAA-GRZVV,
VIC,Breamlea,3227,Service Available,Other,3OCG-02,
VIC,Breamlea,3227,Build Commenced,Greenfields Fibre,AYCA-2GDZ0J,
VIC,Briagolong,3860,Service Available,Wireless,3SAL-51-01-BOIS,
VIC,Briagolong,3860,Service Available,Wireless,3SAL-51-02-BRIA,
VIC,Bridgewater,3516,Service Available,Wireless,3EAH-51-01-BRID,
VIC,Bridgewater On Loddon,3516,Service Available,Wireless,3EAH-51-01-BRID,
VIC,Brighton,3186,Service Available,Greenfields Fibre,AYCA-KCCJU,
VIC,Brighton,3186,Service Available,Greenfields Fibre,AYCA-1JNPXF,
VIC,Brighton,3186,Service Available,Greenfields Fibre,AYCA-1QVCZX,
VIC,Brim,3391,Service Available,Wireless,3WKB-51-02-GALA,
VIC,Broadford,3658,Service Available,Other,3BRF-01,new
VIC,Broadford,3658,Service Available,Wireless,3BRF-51-01-BROA,
VIC,Broadford,3658,Build Commenced,Wireless,3BRF-51-10-SUND,
VIC,Brookfield,3338,Service Available,Brownfields Fibre,3MLT-03,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYCA-177C60,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYCA-177CAL,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYAA-F5XEA,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYAA-F5XH8,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYAA-F7DP4,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYAA-F7FFP,
VIC,Brookfield,3338,Service Available,Greenfields Fibre,AYCA-177BUV,
VIC,Brooklyn,3012,Build Commenced,Other,3NPR-03,
VIC,Broomfield,3364,Service Available,Wireless,3BRA-51-04-CRCS,
VIC,Broomfield,3364,Service Available,Wireless,3BRA-51-05-CRWS,
VIC,Brown Hill,3350,Service Available,Brownfields Fibre,3BRA-06,
VIC,Brown Hill,3350,Service Available,Brownfields Fibre,3BRA-05,
VIC,Brown Hill,3350,Service Available,Greenfields Fibre,AYCA-Y3JD0,
VIC,Brown Hill,3350,Service Available,Greenfields Fibre,AYCA-1NG80D,
